ID	data	length	Byte1	Byte2	Byte3	Byte4	Byte5	Byte6	Byte7	Byte8
388	0000001000000000	8	00	00	00	10	00	00	00	00
F1	8D000040	4	8D	00	00	40				
1EF	000007A3	4	00	00	07	A3				
C7	03B624DF	4	03	B6	24	DF				
F9	7AB34001030D2EFF	8	7A	B3	40	01	03	0D	2E	FF
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
1AF	0000	2	00	00						
F1	99000040	4	99	00	00	40				
C7	03B624DF	4	03	B6	24	DF				
1F3	8080	2	80	80						
19D	52322DCD00038865	8	52	32	2D	CD	00	03	88	65
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1A1	00104140000000	7	00	10	41	40	00	00	00	
C7	03B624DF	4	03	B6	24	DF				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	A5000040	4	A5	00	00	40				
380	020000008000231D	8	02	00	00	00	80	00	23	1D
388	0000001000000000	8	00	00	00	10	00	00	00	00
C7	03B624DF	4	03	B6	24	DF				
191	0747074707480000	8	07	47	07	47	07	48	00	00
1EF	000007B7	4	00	00	07	B7				
C7	03B73985	4	03	B7	39	85				
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1AF	0000	2	00	00						
C7	03B73985	4	03	B7	39	85				
19D	92322DCC0003A660	8	92	32	2D	CC	00	03	A6	60
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
191	0747074707470000	8	07	47	07	47	07	47	00	00
1ED	419006BA00005FE3	8	41	90	06	BA	00	00	5F	E3
3E9	00A7009700000000	8	00	A7	00	97	00	00	00	00
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1AF	0000	2	00	00						
280	0000000000000000	8	00	00	00	00	00	00	00	00
C7	03B84F8E	4	03	B8	4F	8E				
380	0200000080002010	8	02	00	00	00	80	00	20	10
388	0000001000000000	8	00	00	00	10	00	00	00	00
1E1	00FD070060	5	00	FD	07	00	60			
C7	03B84F8E	4	03	B8	4F	8E				
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
2D1	0000000000	5	00	00	00	00	00			
F1	A5000040	4	A5	00	00	40				
C7	03B84F8E	4	03	B8	4F	8E				
19D	D2322DCB0003AD64	8	D2	32	2D	CB	00	03	AD	64
12A	42000000B26E1FFF	8	42	00	00	00	B2	6E	1F	FF
C9	840E640A00410800	8	84	0E	64	0A	00	41	08	00
1EF	00000795	4	00	00	07	95				
189	8FFF0FFF2FFF	6	8F	FF	0F	FF	2F	FF		
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
1F3	0000	2	00	00						
3C9	0000000000000000	8	00	00	00	00	00	00	00	00
C7	03B963CF	4	03	B9	63	CF				
3F1	00FF8C1C00FF0000	8	00	FF	8C	1C	00	FF	00	00
C9	840E640D00410800	8	84	0E	64	0D	00	41	08	00
1EF	00000795	4	00	00	07	95				
F9	7AC04001270D3CFF	8	7A	C0	40	01	27	0D	3C	FF
1E1	0000040000	5	00	00	04	00	00			
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03B963CF	4	03	B9	63	CF				
1AF	0000	2	00	00						
19D	12322DCE0003B660	8	12	32	2D	CE	00	03	B6	60
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1ED	419006B800005FF7	8	41	90	06	B8	00	00	5F	F7
C7	03BA795A	4	03	BA	79	5A				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1AF	0000	2	00	00						
C7	03BA795A	4	03	BA	79	5A				
280	0000000000000000	8	00	00	00	00	00	00	00	00
2D1	0000000000	5	00	00	00	00	00			
388	0000001000000000	8	00	00	00	10	00	00	00	00
191	074B074B074D0000	8	07	4B	07	4B	07	4D	00	00
1F3	4040	2	40	40						
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
380	020000008000221E	8	02	00	00	00	80	00	22	1E
F1	B1000040	4	B1	00	00	40				
C7	03BA795A	4	03	BA	79	5A				
1E1	00FF050020	5	00	FF	05	00	20			
19D	52322DCD0003CC65	8	52	32	2D	CD	00	03	CC	65
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1EF	00000799	4	00	00	07	99				
F9	7AC240012E0D43FF	8	7A	C2	40	01	2E	0D	43	FF
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	8D000040	4	8D	00	00	40				
C7	03BB8CF1	4	03	BB	8C	F1				
380	020000008000231D	8	02	00	00	00	80	00	23	1D
388	0000001000000000	8	00	00	00	10	00	00	00	00
C9	840E800D00410800	8	84	0E	80	0D	00	41	08	00
1EF	00000799	4	00	00	07	99				
1F3	8080	2	80	80						
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1AF	0000	2	00	00						
C7	03BCA1A8	4	03	BC	A1	A8				
19D	92322DCC0003E161	8	92	32	2D	CC	00	03	E1	61
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
191	0748074807480000	8	07	48	07	48	07	48	00	00
1ED	419006A600005FF7	8	41	90	06	A6	00	00	5F	F7
C7	03BCA1A8	4	03	BC	A1	A8				
1E1	00FE060040	5	00	FE	06	00	40			
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
1AF	0000	2	00	00						
C7	03BCA1A8	4	03	BC	A1	A8				
280	0000000000000000	8	00	00	00	00	00	00	00	00
2D1	0000000000	5	00	00	00	00	00			
191	0746074607480000	8	07	46	07	46	07	48	00	00
388	0000001000000000	8	00	00	00	10	00	00	00	00
F9	7AC240014C0D47FF	8	7A	C2	40	01	4C	0D	47	FF
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
F1	8D000040	4	8D	00	00	40				
C7	03BDB491	4	03	BD	B4	91				
F1	B1000040	4	B1	00	00	40				
19D	D2322DCB0003FD63	8	D2	32	2D	CB	00	03	FD	63
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1EF	000007A9	4	00	00	07	A9				
F9	7AC54001480D4EFF	8	7A	C5	40	01	48	0D	4E	FF
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	99000040	4	99	00	00	40				
1E1	00FD070060	5	00	FD	07	00	60			
C7	03BEC88C	4	03	BE	C8	8C				
1F3	C0C0	2	C0	C0						
380	020000008000211F	8	02	00	00	00	80	00	21	1F
388	0000001000000000	8	00	00	00	10	00	00	00	00
1EF	0000078F	4	00	00	07	8F				
189	CFFF0FFF2FFE	6	CF	FF	0F	FF	2F	FE		
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
12A	42000000B26E1FFF	8	42	00	00	00	B2	6E	1F	FF
C7	03BEC88C	4	03	BE	C8	8C				
19D	12322DCE00041065	8	12	32	2D	CE	00	04	10	65
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
F1	B1000040	4	B1	00	00	40				
C7	03BFDABD	4	03	BF	DA	BD				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1AF	0000	2	00	00						
C7	03BFDABD	4	03	BF	DA	BD				
F1	8D000040	4	8D	00	00	40				
280	0000000000000000	8	00	00	00	00	00	00	00	00
2D1	0000000000	5	00	00	00	00	00			
1EF	00000788	4	00	00	07	88				
1E1	0000040000	5	00	00	04	00	00			
388	0000001000000000	8	00	00	00	10	00	00	00	00
C7	03BFDABD	4	03	BF	DA	BD				
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
C9	840E7C0700410800	8	84	0E	7C	07	00	41	08	00
F1	99000040	4	99	00	00	40				
C7	03C0EDDE	4	03	C0	ED	DE				
19D	52322DCD00043261	8	52	32	2D	CD	00	04	32	61
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1ED	419006940000600A	8	41	90	06	94	00	00	60	0A
C7	03C0EDDE	4	03	C0	ED	DE				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	A5000040	4	A5	00	00	40				
C7	03C0EDDE	4	03	C0	ED	DE				
1AF	0000	2	00	00						
C9	840E8B0D00410800	8	84	0E	8B	0D	00	41	08	00
380	020000008000231D	8	02	00	00	00	80	00	23	1D
388	0000001000000000	8	00	00	00	10	00	00	00	00
C7	03C1FF2D	4	03	C1	FF	2D				
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1F3	4040	2	40	40						
191	0745074507470000	8	07	45	07	45	07	47	00	00
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
19D	92322DCC00044862	8	92	32	2D	CC	00	04	48	62
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1ED	4190069A0000600A	8	41	90	06	9A	00	00	60	0A
C7	03C1FF2D	4	03	C1	FF	2D				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
3FB	0000	2	00	00						
772	00110056006F02	7	00	11	00	56	00	6F	02	
C7	03C21163	4	03	C2	11	63				
C7	03C1FF2D	4	03	C1	FF	2D				
F1	99000040	4	99	00	00	40				
280	0000000000000000	8	00	00	00	00	00	00	00	00
3C9	0400000000000000	8	04	00	00	00	00	00	00	00
C7	03C21163	4	03	C2	11	63				
388	0000001000000000	8	00	00	00	10	00	00	00	00
C9	840E920700410800	8	84	0E	92	07	00	41	08	00
F1	A5000040	4	A5	00	00	40				
C7	03C21163	4	03	C2	11	63				
19D	D2322DCB00047666	8	D2	32	2D	CB	00	04	76	66
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1EF	00000792	4	00	00	07	92				
C7	03C32200	4	03	C3	22	00				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	B1000040	4	B1	00	00	40				
1F3	8080	2	80	80						
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03C32200	4	03	C3	22	00				
3C9	0000000000000000	8	00	00	00	00	00	00	00	00
C9	840EA20D00410800	8	84	0E	A2	0D	00	41	08	00
380	020000008000211F	8	02	00	00	00	80	00	21	1F
F9	7ACA4001650D5FFF	8	7A	CA	40	01	65	0D	5F	FF
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
12A	42000000B26E1FFF	8	42	00	00	00	B2	6E	1F	FF
C7	03C433A7	4	03	C4	33	A7				
19D	12322DCE00049060	8	12	32	2D	CE	00	04	90	60
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
191	073E073E073F0000	8	07	3E	07	3E	07	3F	00	00
C7	03C433A7	4	03	C4	33	A7				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03C433A7	4	03	C4	33	A7				
1AF	0000	2	00	00						
F1	A5000040	4	A5	00	00	40				
C9	840EAC0700410800	8	84	0E	AC	07	00	41	08	00
1ED	4190068600006031	8	41	90	06	86	00	00	60	31
2D1	0000000000	5	00	00	00	00	00			
388	0000001000000000	8	00	00	00	10	00	00	00	00
191	073E073E073F0000	8	07	3E	07	3E	07	3F	00	00
F1	B1000040	4	B1	00	00	40				
C7	03C543CA	4	03	C5	43	CA				
3F1	00FF8C1C00FF0000	8	00	FF	8C	1C	00	FF	00	00
19D	52322DCD0004A762	8	52	32	2D	CD	00	04	A7	62
1C3	073E07A300000000	8	07	3E	07	A3	00	00	00	00
C7	03C65534	4	03	C6	55	34				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	8D000040	4	8D	00	00	40				
1E1	0000040000	5	00	00	04	00	00			
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03C65534	4	03	C6	55	34				
1AF	0000	2	00	00						
C9	800E9D0D00410800	8	80	0E	9D	0D	00	41	08	00
1EF	0000077B	4	00	00	07	7B				
C7	03C65534	4	03	C6	55	34				
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1F3	0000	2	00	00						
191	073A073A073E0000	8	07	3A	07	3A	07	3E	00	00
C7	03C76549	4	03	C7	65	49				
19D	92322DCC0004A765	8	92	32	2D	CC	00	04	A7	65
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1A1	00104140000000	7	00	10	41	40	00	00	00	
3E9	00F8009A00000000	8	00	F8	00	9A	00	00	00	00
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1AF	0000	2	00	00						
C7	03C76549	4	03	C7	65	49				
F1	B1000040	4	B1	00	00	40				
C9	800E8E0700410800	8	80	0E	8E	07	00	41	08	00
191	07390739073A0000	8	07	39	07	39	07	3A	00	00
3C9	0400000000000000	8	04	00	00	00	00	00	00	00
1E1	00FF050020	5	00	FF	05	00	20			
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
2F0	00FF000000000000	8	00	FF	00	00	00	00	00	00
388	0000001000000000	8	00	00	00	10	00	00	00	00
C7	03C876B8	4	03	C8	76	B8				
19D	D2322DCB0004AA62	8	D2	32	2D	CB	00	04	AA	62
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1ED	4190065E00006081	8	41	90	06	5E	00	00	60	81
C7	03C986D9	4	03	C9	86	D9				
1F1	0500000008000070	8	05	00	00	00	08	00	00	70
1F3	4040	2	40	40						
1ED	4190066500006045	8	41	90	06	65	00	00	60	45
3C9	0000000000000000	8	00	00	00	00	00	00	00	00
C7	03C986D9	4	03	C9	86	D9				
C9	800E7E0D00410800	8	80	0E	7E	0D	00	41	08	00
1EF	0000077B	4	00	00	07	7B				
C7	03C986D9	4	03	C9	86	D9				
1E1	00FE060040	5	00	FE	06	00	40			
388	0000001000000000	8	00	00	00	10	00	00	00	00
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03CA9858	4	03	CA	98	58				
191	0737073707390000	8	07	37	07	37	07	39	00	00
19D	12322DCE0004A05E	8	12	32	2D	CE	00	04	A0	5E
F1	B1000040	4	B1	00	00	40				
C7	03CA9858	4	03	CA	98	58				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1AF	0000	2	00	00						
C7	03CA9858	4	03	CA	98	58				
F1	8D000040	4	8D	00	00	40				
C9	800E770700410800	8	80	0E	77	07	00	41	08	00
191	0737073707370000	8	07	37	07	37	07	37	00	00
1F3	8080	2	80	80						
1ED	4190064C00006059	8	41	90	06	4C	00	00	60	59
C7	03CBA885	4	03	CB	A8	85				
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
2D1	0000000000	5	00	00	00	00	00			
388	0000001000000000	8	00	00	00	10	00	00	00	00
F1	99000040	4	99	00	00	40				
C7	03CBA885	4	03	CB	A8	85				
19D	52322DCD0004A161	8	52	32	2D	CD	00	04	A1	61
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1EF	00000785	4	00	00	07	85				
F9	7AD44001820D7FFF	8	7A	D4	40	01	82	0D	7F	FF
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	A5000040	4	A5	00	00	40				
C7	03CCB9F6	4	03	CC	B9	F6				
F9	7AD44001930D78FF	8	7A	D4	40	01	93	0D	78	FF
C9	800E590D00410800	8	80	0E	59	0D	00	41	08	00
191	0736073607370000	8	07	36	07	36	07	37	00	00
1EF	0000077B	4	00	00	07	7B				
F1	B1000040	4	B1	00	00	40				
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
388	0000001000000000	8	00	00	00	10	00	00	00	00
C7	03CCB9F6	4	03	CC	B9	F6				
1ED	4190065100006059	8	41	90	06	51	00	00	60	59
19D	92322DCC00049F64	8	92	32	2D	CC	00	04	9F	64
C9	800E530000410800	8	80	0E	53	00	00	41	08	00
3C1	0765540000000000	8	07	65	54	00	00	00	00	00
F9	7AD74001750D83FF	8	7A	D7	40	01	75	0D	83	FF
1E1	0000040000	5	00	00	04	00	00			
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03CDCA13	4	03	CD	CA	13				
1AF	0000	2	00	00						
F1	99000040	4	99	00	00	40				
C9	800E560700410800	8	80	0E	56	07	00	41	08	00
3C9	0400000000000000	8	04	00	00	00	00	00	00	00
C7	03CEDB32	4	03	CE	DB	32				
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
2D1	0000000000	5	00	00	00	00	00			
380	0200000080002010	8	02	00	00	00	80	00	20	10
C7	03CEDB32	4	03	CE	DB	32				
19D	D2322DCB0004C464	8	D2	32	2D	CB	00	04	C4	64
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1ED	4190064C00006081	8	41	90	06	4C	00	00	60	81
C7	03CEDB32	4	03	CE	DB	32				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	B1000040	4	B1	00	00	40				
1E1	00FF050020	5	00	FF	05	00	20			
C7	03CFEAAD	4	03	CF	EA	AD				
1F3	0000	2	00	00						
191	0737073707360000	8	07	37	07	37	07	36	00	00
C9	800E650D00410800	8	80	0E	65	0D	00	41	08	00
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
F9	7AE24001870D8AFF	8	7A	E2	40	01	87	0D	8A	FF
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
380	020000008000211F	8	02	00	00	00	80	00	21	1F
C7	03CFEAAD	4	03	CF	EA	AD				
19D	12322DCE0004F061	8	12	32	2D	CE	00	04	F0	61
4C9	403B0000	4	40	3B	00	00				
1C3	073707B900000000	8	07	37	07	B9	00	00	00	00
C7	03D0FAEC	4	03	D0	FA	EC				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
3FB	0000	2	00	00						
191	0737073707370000	8	07	37	07	37	07	37	00	00
C7	03D0FAEC	4	03	D0	FA	EC				
F1	A5000040	4	A5	00	00	40				
C9	800E7D0700410800	8	80	0E	7D	07	00	41	08	00
191	0737073707370000	8	07	37	07	37	07	37	00	00
1E1	00FE060040	5	00	FE	06	00	40			
F9	7AF04001A40D8EFF	8	7A	F0	40	01	A4	0D	8E	FF
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
280	0000000000000000	8	00	00	00	00	00	00	00	00
388	0000001000000000	8	00	00	00	10	00	00	00	00
C7	03D10994	4	03	D1	09	94				
C9	800E7D0A00410800	8	80	0E	7D	0A	00	41	08	00
1ED	4190064C00006081	8	41	90	06	4C	00	00	60	81
C7	03D21923	4	03	D2	19	23				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	8D000040	4	8D	00	00	40				
1ED	4190065600006081	8	41	90	06	56	00	00	60	81
C7	03D21923	4	03	D2	19	23				
C9	800E650D00410800	8	80	0E	65	0D	00	41	08	00
191	0735073507370000	8	07	35	07	35	07	37	00	00
1EF	0000077B	4	00	00	07	7B				
C7	03D21923	4	03	D2	19	23				
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1E1	00FD070060	5	00	FD	07	00	60			
1F3	8080	2	80	80						
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03D32761	4	03	D3	27	61				
19D	92322DCC00053A66	8	92	32	2D	CC	00	05	3A	66
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
2C3	09F2066408D866	7	09	F2	06	64	08	D8	66	
F9	7B0A4001A20D98FF	8	7B	0A	40	01	A2	0D	98	FF
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1ED	4190064D00006081	8	41	90	06	4D	00	00	60	81
C7	03D436B5	4	03	D4	36	B5				
F1	B1000040	4	B1	00	00	40				
C9	800E4B0700410800	8	80	0E	4B	07	00	41	08	00
1ED	4190064000006081	8	41	90	06	40	00	00	60	81
3C9	0400000000000000	8	04	00	00	00	00	00	00	00
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
280	0000000000000000	8	00	00	00	00	00	00	00	00
2D1	0000000000	5	00	00	00	00	00			
2F0	00FF000000000000	8	00	FF	00	00	00	00	00	00
388	0000001000000000	8	00	00	00	10	00	00	00	00
191	0737073707360000	8	07	37	07	37	07	36	00	00
1EF	00000771	4	00	00	07	71				
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
F1	99000040	4	99	00	00	40				
134	00001000	4	00	00	10	00				
138	0000000002	5	00	00	00	00	02			
C7	03D544D2	4	03	D5	44	D2				
1E1	0000040000	5	00	00	04	00	00			
C9	800E670D00410800	8	80	0E	67	0D	00	41	08	00
1EF	0000077B	4	00	00	07	7B				
1F1	0500000008000070	8	05	00	00	00	08	00	00	70
189	CFFF0FFF2FFE	6	CF	FF	0F	FF	2F	FE		
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1F3	C0C0	2	C0	C0						
C7	03D6540A	4	03	D6	54	0A				
388	0000001000000000	8	00	00	00	10	00	00	00	00
3F1	00FF8C1C00FF0000	8	00	FF	8C	1C	00	FF	00	00
191	0737073707370000	8	07	37	07	37	07	37	00	00
2C3	09F2066408DB66	7	09	F2	06	64	08	DB	66	
1E1	00FF050020	5	00	FF	05	00	20			
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
4E1	424C353736393937	8	42	4C	35	37	36	39	39	37
C7	03D76223	4	03	D7	62	23				
F1	8D000040	4	8D	00	00	40				
C9	800E500700410800	8	80	0E	50	07	00	41	08	00
1EF	00000778	4	00	00	07	78				
514	4731455038453237	8	47	31	45	50	38	45	32	37
F9	7B134001BC0DA7FF	8	7B	13	40	01	BC	0D	A7	FF
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
771	00400000000000	7	00	40	00	00	00	00	00	
2D1	0000000000	5	00	00	00	00	00			
380	020000008000221E	8	02	00	00	00	80	00	22	1E
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
1C3	073707C200000000	8	07	37	07	C2	00	00	00	00
F9	7B124001CE0DAAFF	8	7B	12	40	01	CE	0D	AA	FF
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
1E1	00FE060040	5	00	FE	06	00	40			
C7	03D97F88	4	03	D9	7F	88				
191	0736073607350000	8	07	36	07	36	07	35	00	00
C9	800E6B0D00410800	8	80	0E	6B	0D	00	41	08	00
1EF	0000077B	4	00	00	07	7B				
C7	03D97F88	4	03	D9	7F	88				
189	CFFF0FFF2FFE	6	CF	FF	0F	FF	2F	FE		
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
191	0737073707370000	8	07	37	07	37	07	37	00	00
C7	03D97F88	4	03	D9	7F	88				
388	0000001000000000	8	00	00	00	10	00	00	00	00
19D	92322DCC00054F61	8	92	32	2D	CC	00	05	4F	61
1A1	00104140000000	7	00	10	41	40	00	00	00	
3E9	0123009D00000000	8	01	23	00	9D	00	00	00	00
1F3	4040	2	40	40						
380	020000008000231D	8	02	00	00	00	80	00	23	1D
C7	03DA8EC7	4	03	DA	8E	C7				
F1	99000040	4	99	00	00	40				
C9	800E420700410800	8	80	0E	42	07	00	41	08	00
191	0736073607370000	8	07	36	07	36	07	37	00	00
3C9	0400000000000000	8	04	00	00	00	00	00	00	00
1E1	00FD070060	5	00	FD	07	00	60			
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
1ED	4190064400006081	8	41	90	06	44	00	00	60	81
F1	A5000040	4	A5	00	00	40				
280	0000000000000000	8	00	00	00	00	00	00	00	00
2D1	0000000000	5	00	00	00	00	00			
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
134	00001000	4	00	00	10	00				
C7	03DB9D05	4	03	DB	9D	05				
189	8FFF0FFF2FFF	6	8F	FF	0F	FF	2F	FF		
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
1F3	8080	2	80	80						
3C9	0000000000000000	8	00	00	00	00	00	00	00	00
C7	03DCAC66	4	03	DC	AC	66				
C7	03DB9D05	4	03	DB	9D	05				
C9	800E430D00410800	8	80	0E	43	0D	00	41	08	00
1EF	00000754	4	00	00	07	54				
C7	03DCAC66	4	03	DC	AC	66				
189	CFFF0FFF2FFE	6	CF	FF	0F	FF	2F	FE		
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
191	0736073607360000	8	07	36	07	36	07	36	00	00
C7	03DDBA8A	4	03	DD	BA	8A				
380	020000008000211F	8	02	00	00	00	80	00	21	1F
1AF	0000	2	00	00						
1C3	073607C900000000	8	07	36	07	C9	00	00	00	00
2C3	09F1066408DB66	7	09	F1	06	64	08	DB	66	
F9	7B124001A70DBCFF	8	7B	12	40	01	A7	0D	BC	FF
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
1E1	0000040000	5	00	00	04	00	00			
C7	03DEC9CB	4	03	DE	C9	CB				
C9	800E300700410800	8	80	0E	30	07	00	41	08	00
191	0736073607360000	8	07	36	07	36	07	36	00	00
F1	A5000040	4	A5	00	00	40				
C7	03DEC9CB	4	03	DE	C9	CB				
F9	7B124001A70DBCFF	8	7B	12	40	01	A7	0D	BC	FF
1F3	C0C0	2	C0	C0						
1ED	4190063100006094	8	41	90	06	31	00	00	60	94
C7	03DEC9CB	4	03	DE	C9	CB				
F1	B1000040	4	B1	00	00	40				
280	0000000000000000	8	00	00	00	00	00	00	00	00
1F5	0E0E000200000A00	8	0E	0E	00	02	00	00	0A	00
380	020000008000221E	8	02	00	00	00	80	00	22	1E
388	0000001000000000	8	00	00	00	10	00	00	00	00
199	8FFF0E70F18E00FF	8	8F	FF	0E	70	F1	8E	00	FF
19D	52322DCD00054F62	8	52	32	2D	CD	00	05	4F	62
F1	8D000040	4	8D	00	00	40				
C7	03DFD7E0	4	03	DF	D7	E0				
C9	800E1A0D00410800	8	80	0E	1A	0D	00	41	08	00
191	0736073607360000	8	07	36	07	36	07	36	00	00
1EF	0000075C	4	00	00	07	5C				
F9	7B184001BB0DC3FF	8	7B	18	40	01	BB	0D	C3	FF
199	CFFF0E70F18D00FF	8	CF	FF	0E	70	F1	8D	00	FF
1F3	0000	2	00	00						
C7	03E0E701	4	03	E0	E7	01				
1ED	41900626000060A8	8	41	90	06	26	00	00	60	A8
19D	92322DCC00055E62	8	92	32	2D	CC	00	05	5E	62
380	020000008000231D	8	02	00	00	00	80	00	23	1D
1EF	0000075C	4	00	00	07	5C				
C7	03E1F4E9	4	03	E1	F4	E9				
199	0FFF0E70F19000FF	8	0F	FF	0E	70	F1	90	00	FF
3FB	0000	2	00	00						
4D1	8800650260AD008C	8	88	00	65	02	60	AD	00	8C
1F9	000000008000FF00	8	00	00	00	00	80	00	FF	00
C7	03E1F4E9	4	03	E1	F4	E9				
C9	800E180700410800	8	80	0E	18	07	00	41	08	00
191	0736073607360000	8	07	36	07	36	07	36	00	00
F1	B1000040	4	B1	00	00	40				
199	4FFF0E70F18F00FF	8	4F	FF	0E	70	F1	8F	00	FF
3C9	0400000000000000	8	04	00	00	00	00	00	00	00
C7	03E203AD	4	03	E2	03	AD				
1AF	0000	2	00	00						
F1	8D000040	4	8D	00	00	40				
19D	D2322DCB00056F60	8	D2	32	2D	CB	00	05	6F	60
280	0000000000000000	8	00	00	00	00	00	00	00	00
1EF	00000754	4	00	00	07	54				
F9	7B214001D40DCEFF	8	7B	21	40	01	D4	0D	CE	FF
388	0000001000000000	8	00	00	00	10	00	00	00	00
1F1	0500000008000070	8	05	00	00	00	08	00	00	70
F1	99000040	4	99	00	00	40				
C7	03E31141	4	03	E3	11	41				
